id,account_age,no_of_follower,no_of_following,no_user_fav,no_list,no_tweet,num_char,num_digit,num_url,num_hashtag,num_user_mention,num_rt,is_spam
578,673,929,1380,46454,1,40719,46,4,1,1,3,879,False
579,1519,555,560,14934,0,18237,77,4,1,0,1,11,False
580,497,784,2261,125729,8,84869,55,3,0,0,4,169,False
581,3475,2960,5002,42892,4,29422,77,4,1,0,1,11,False
582,3475,2960,5002,42892,4,29422,77,4,1,0,1,11,False
583,2731,1393,1202,85774,60,66637,77,4,1,0,1,11,False
584,3330,127,1842,32132,2,11744,46,4,1,1,3,879,False
585,2338,34,95,112,0,240,30,6,3,0,1,402,False
586,643,2022,3650,97267,21,89436,46,4,1,1,3,879,False
587,2832,26201,340,201,448,4291,48,0,1,2,0,1,False
588,2678,753,258,13713,29,30632,39,1,0,6,2,0,False
589,2999,63560,2594,229060,1080,296257,74,4,1,0,1,11,False
590,540,37915,35448,29361,14,87870,30,6,3,0,1,402,False
591,535,4488,4977,13439,13,11697,30,6,3,0,1,402,False
592,49,18,0,0,0,446,75,0,1,0,0,1,False
593,2916,2820,3183,7905,127,187294,46,4,1,1,3,879,False
594,2225,50,175,314,1,242,42,0,2,0,1,11,False
595,423,3520,4769,6854,25,12119,57,0,1,0,1,1,False
596,3420,114,275,21315,17,24920,40,0,1,1,2,227,False
597,893,581,1375,20928,0,49667,46,4,1,1,3,879,False
598,1676,15,11,0,2,23426,78,0,2,0,0,0,False
599,720,23149,20205,4036,98,418833,55,0,1,0,0,1,False
600,2292,12907,5210,910,68,261439,46,4,1,1,3,879,False
601,1570,10528,7262,91313,434,507920,46,4,1,1,3,879,False
602,1676,15,11,0,2,23426,76,0,2,0,0,0,False
603,2270,242076,878,145,4078,115159,63,0,2,0,0,1,False
604,1647,7157,10236,33612,14,64707,40,0,1,1,2,227,False
605,1676,15,11,0,2,23426,78,0,2,0,0,0,False
606,728,2019,1685,24853,82,10602,63,0,1,0,3,23,False
607,2371,340,881,2537,24,2050,37,0,2,0,2,24,False
608,2371,340,881,2537,24,2050,37,0,2,0,2,24,False
609,1162,27298,6941,2023,60,140893,24,0,1,4,0,0,False
610,286,24,51,500,0,308,43,0,2,0,1,9,True
611,1676,15,11,0,2,23426,74,0,2,0,0,0,False
612,1373,77,23,15480,0,14957,46,4,1,1,3,879,False
613,3266,1514,769,975,78,110078,12,0,1,0,0,0,False
614,1902,16247,16991,169384,113,25403,44,0,1,0,1,177,False
615,2641,1244,2443,41650,39,60992,40,0,1,1,2,227,False
616,90,1240,1451,7464,0,3938,46,4,1,1,3,879,False
617,3433,988,831,1450,19,12584,39,0,1,0,0,0,False
618,3392,1753,3482,7146,45,31765,46,4,1,1,3,879,False
619,2151,3440,4652,23170,3,34207,30,6,3,0,1,402,False
620,3392,1753,3482,7146,45,31765,40,0,1,1,2,227,False
621,1373,77,23,15480,0,14957,40,0,1,1,2,227,False
622,158,145,216,8041,0,6057,30,6,3,0,1,402,False
623,3319,226,2025,178,15,6616,34,0,1,1,3,0,False
624,672,3734,3809,84399,28,62555,23,0,1,0,1,6,False
625,375,40,116,2206,0,612,30,6,3,0,1,402,False
626,3062,1215,1098,76041,8,60722,46,4,1,1,3,879,False
627,746,5259,5529,42422,7,51621,44,0,1,0,1,177,False
628,2550,1308,5004,39567,45,45417,46,4,1,1,3,879,False
629,2550,1308,5004,39567,45,45417,40,0,1,1,2,227,False
630,89,185,178,3736,5,2934,44,0,1,0,1,177,False
631,74,4,41,921,0,693,40,0,1,1,2,227,False
632,74,4,41,921,0,693,40,0,1,1,2,227,False
633,598,564,626,10083,3,13209,46,4,1,1,3,879,False
634,4014,5447,5628,171309,241,184387,46,4,1,1,3,879,False
635,3321,51,136,2589,2,1873,75,0,1,0,1,15,False
636,171,2830,4726,38425,1,26903,23,0,1,0,1,6,False
637,761,32,40,595,0,1121,23,0,1,0,1,6,False
638,2364,4,16,95,0,396,23,0,1,0,1,6,False
639,1134,1137,4946,20019,70,23470,44,0,1,0,1,177,False
640,264,21,73,71,0,3908,61,0,1,0,1,819,False
641,2750,419,607,5758,3,22129,37,0,2,0,2,24,False
642,2446,115,564,12262,6,7766,46,4,1,1,3,879,False
643,2485,2429,2987,38118,43,31528,30,6,3,0,1,402,False
644,3355,2771,3832,158581,13,151097,23,0,1,0,1,6,False
645,2454,2110,679,1494,26,25414,30,6,3,0,1,402,False
646,2050,1975,4813,121086,31,25475,46,4,1,1,3,879,False
647,529,61,290,17022,0,5159,44,0,1,0,1,177,False
648,2139,2301,2226,162545,17,135295,46,4,1,1,3,879,False
649,57,1988,2879,12938,1,2150,46,4,1,1,3,879,False
650,596,874,642,48935,6,28291,46,4,1,1,3,879,False
651,596,874,642,48939,6,28291,46,4,1,1,3,879,False
652,101,65,64,3019,0,4555,44,0,1,0,1,177,False
653,2584,10459,11490,77839,58,105213,23,0,1,0,1,6,False
654,20,388,682,154,0,114,30,6,3,0,1,402,False
655,529,36,137,7688,4,9920,40,0,1,1,2,227,False
656,2490,712,3376,997,0,873,21,0,1,0,0,6,False
657,1567,3300,2983,8891,849,78480,40,0,1,1,2,227,False
658,1012,8803,9296,5845,18,43509,50,0,1,0,2,3,False
659,540,3014,5002,21605,1,9614,50,0,1,0,2,3,False
660,432,116,1,0,1,8120,65,0,1,0,1,1,False
661,46,353,347,8923,2,2715,30,6,3,0,1,402,False
662,764,2849,2389,360277,50,332615,30,6,3,0,1,402,False
663,3594,17148,17093,101033,17,61943,46,4,1,1,3,879,False
664,3374,10857,3671,202136,454,501891,46,4,1,1,3,879,False
665,3422,285,976,17278,2,14033,40,0,1,1,2,227,False
666,2307,20442,20238,5117,252,45704,48,0,1,0,1,3,False
667,1118,4459,4874,220538,113,210056,46,4,1,1,3,879,False
668,2505,1826,4551,8613,0,3279,46,4,1,1,3,879,False
669,601,734,362,230849,5,50699,46,4,1,1,3,879,False
670,2339,2959,3291,34314,2,54953,30,6,3,0,1,402,False
671,1775,4003,4731,36720,398,168746,43,0,1,0,1,0,False
672,1947,20747,6156,5,71,120852,31,0,1,0,0,0,False
673,187,5,45,104,0,112,77,0,1,0,0,0,False
674,656,784,461,12077,0,4161,46,4,1,1,3,879,False
675,404,41,93,6886,0,7431,46,4,1,1,3,879,False
676,288,0,10,0,0,14,30,0,1,0,2,0,False
677,588,7815,8582,197706,38,322546,46,4,1,1,3,879,False
678,1907,326,550,2615,0,962,30,6,3,0,1,402,False
679,1208,379,325,63901,12,59783,46,4,1,1,3,879,False
680,1208,379,325,63901,12,59783,46,4,1,1,3,879,False
681,201,1474,1484,14395,5,16170,30,6,3,0,1,402,False
682,3386,217,61,1668,23,27945,32,0,1,0,2,0,False
683,3661,2148,633,24200,23,37826,63,0,1,0,3,23,False
684,1502,2378,1891,118776,104,28615,69,0,1,0,0,0,False
685,1187,59,344,5600,2,6178,40,0,1,1,2,227,False
686,715,58,150,12363,0,12074,40,0,1,1,2,227,False
687,1969,494,430,103767,44,121981,46,4,1,1,3,879,False
688,489,2385,2458,4949,0,9984,45,0,1,0,0,0,False
689,2652,8053,8564,394971,571,703470,44,0,1,0,1,177,False
690,1173,404,538,34573,0,38656,63,0,1,0,3,23,False
691,1710,716,329,50481,129,122190,43,0,1,0,1,21,False
692,1571,120,151,4812,0,1477,51,0,2,0,1,32,False
693,2890,4053,4969,5080,78,85245,30,0,1,0,0,0,False
694,1705,8166,7866,95829,211,190592,46,4,1,1,3,879,False
695,4002,746,1148,3467,44,1977,8,0,1,0,0,1,False
696,1502,2252,260,128802,118,28806,69,0,1,0,0,0,False
697,692,86,182,3971,0,3060,45,0,1,0,1,1986,False
698,328,408,2932,3526,8,61736,51,0,2,0,1,32,False
699,3346,224,443,9505,0,7904,46,4,1,1,3,879,False
700,557,396,774,4977,0,1072,30,6,3,0,1,402,False
701,2639,2694,1727,135703,309,222407,63,0,1,0,3,23,False
702,456,219,367,46028,2,42783,63,0,1,0,3,23,False
703,3302,52539,8858,35218,638,71964,63,0,1,0,3,23,False
704,3302,52539,8858,35218,638,71964,63,0,1,0,3,23,False
705,335,14,301,902,0,699,40,0,1,1,2,227,False
706,2623,11222,10772,43206,309,118143,30,6,3,0,1,402,False
707,1820,7190,7966,113419,176,101755,46,4,1,1,3,878,False
708,3387,21,43,49,0,117,61,0,1,0,0,0,False
709,3291,255,602,325,14,13361,47,0,1,0,1,0,False
710,841,4603,5056,95753,10,39133,46,4,1,1,3,878,False
711,1071,4389,4997,68240,68,58033,30,6,3,0,1,402,False
712,3413,1129,2601,14660,25,43955,43,0,1,0,1,0,False
713,1068,21538,20131,227854,257,261934,30,6,3,0,1,402,False
714,652,4407,4158,174180,76,160478,46,4,1,1,3,878,False
715,622,13604,13498,41366,28,38046,46,4,1,1,3,878,False
716,910,8014,8003,104353,7,92378,30,6,3,0,1,402,False
717,2575,103,215,9757,0,2407,30,6,3,0,1,402,False
718,518,1058,1012,14258,2,18635,27,0,1,2,0,0,False
719,1493,1410,2520,29722,0,5381,30,6,3,0,1,402,False
720,717,5572,4014,146867,39,81956,46,0,1,0,4,0,False
721,250,1430,2233,14056,0,2645,30,6,3,0,1,402,False
722,1245,22732,22069,36298,400,527874,30,6,3,0,1,402,False
723,120,40,30,2209,0,184,30,6,3,0,1,402,False
724,620,2891,443,184454,20,69461,30,6,3,0,1,402,False
725,3109,262,609,74062,1,70301,30,6,3,0,1,402,False
726,518,1058,1012,14258,2,18635,30,6,3,0,1,402,False
727,939,447,449,1477,0,9517,17,0,1,0,4,0,False
728,3198,3022,1794,33774,9,14494,30,6,3,0,1,402,False
729,1578,9240,8955,56771,14,30697,30,6,3,0,1,402,False
730,2446,76,179,1586,0,333,30,6,3,0,1,402,False
731,283,439,279,14984,0,11996,30,6,3,0,1,402,False
732,199,730,616,21604,16,23563,30,6,3,0,1,402,False
733,421,76,100,23460,3,20082,75,0,1,0,1,118,False
734,3271,1128,662,69802,1,21691,30,6,3,0,1,402,False
735,576,1081,2366,27441,1,21398,30,6,3,0,1,402,False
736,197,49,178,492,0,409,30,6,3,0,1,402,False
737,1891,76,141,2213,0,794,30,6,3,0,1,402,False
738,155,400,709,6218,0,2044,30,6,3,0,1,402,False
739,3375,1001,1688,48088,6,35931,30,6,3,0,1,402,False
740,1921,833,1627,81889,3,50109,46,0,1,0,2,79,False
741,1485,272,167,38002,1,16552,30,6,3,0,1,402,False
742,1124,687,1132,19216,7,3327,30,6,3,0,1,402,False
743,2251,5107,5623,378,89,24792,30,6,3,0,1,402,False
744,2100,231,470,3080,4,578,30,6,3,0,1,402,False
745,2308,788,1361,9124,1,12065,30,6,3,0,1,402,False
746,2493,2580,2768,39953,7,40285,30,6,3,0,1,402,False
747,2493,2580,2768,39953,7,40285,30,6,3,0,1,402,False
748,1705,92,40,104,14,707,40,0,2,0,2,129,False
749,3397,453,594,19650,0,9023,29,0,1,0,1,155,False
750,895,4158,4838,9847,5,15435,30,6,3,0,1,402,False
751,172,1278,571,8834,8,21779,30,6,3,0,1,402,False
752,2810,2390,2188,36202,8,16564,30,6,3,0,1,402,False
753,1587,825,1558,12003,10,4296,30,6,3,0,1,402,False
754,3037,610,4055,4854,43,28811,30,6,3,0,1,402,False
755,3298,5113,5331,2738,23,3274,30,6,3,0,1,402,False
756,2404,339,1156,6947,0,3293,30,6,3,0,1,402,False
757,180,631,203,21837,3,6578,30,6,3,0,1,402,False
758,424,25,199,1690,0,1982,30,6,3,0,1,402,False
759,558,5682,6122,2201,1,3649,19,0,1,0,0,0,False
760,36,26,27,2777,0,412,30,6,3,0,1,402,False
761,341,2786,3633,136707,6,81758,30,6,3,0,1,402,False
762,527,6204,6265,50365,6,15712,30,6,3,0,1,402,False
763,627,1483,1426,63697,3,7766,30,6,3,0,1,402,False
764,2344,3173,4151,23398,33,31959,30,6,3,0,1,402,False
765,2788,1236,1106,16199,0,8591,30,6,3,0,1,402,False
766,1190,386,436,22635,5,39901,30,6,3,0,1,402,False
767,225,64,146,4141,0,1336,30,6,3,0,1,402,False
768,1463,64,147,440,0,41,30,6,3,0,1,402,False
769,2109,18843,12004,160622,5,272517,30,6,3,0,1,402,False
770,39,11,31,201,0,1549,30,6,3,0,1,402,False
771,39,11,31,201,0,1549,30,6,3,0,1,402,False
772,2079,163,27,21410,1,10312,30,6,3,0,1,402,False
773,3402,223,607,832,22,78370,53,4,1,0,1,0,False
774,50,38,171,1051,0,537,30,6,3,0,1,402,False
775,263,230,711,2696,0,10973,30,6,3,0,1,402,False
776,200,429,784,1262,0,3327,30,6,3,0,1,402,False
777,154,112,94,2416,0,2071,30,6,3,0,1,402,False
778,1099,908,385,120835,17,27897,30,6,3,0,1,402,False
779,542,1116,1858,18115,5,6895,55,4,1,0,2,3,False
780,2071,3668,5001,20024,10,19020,30,6,3,0,1,402,False
781,3420,8085,8669,26707,21,20257,30,6,3,0,1,402,False
782,2397,12076,11897,170385,65,111099,30,6,3,0,1,402,False
783,484,29,156,4,0,449,30,6,3,0,1,402,False
784,496,799,275,43823,7,30406,30,6,3,0,1,402,False
785,993,11496,10939,77389,12,50385,30,6,3,0,1,402,False
786,2691,11683,11425,7181,1,6440,30,6,3,0,1,402,False
787,2459,884,553,854,2,1301,30,6,3,0,1,402,False
788,2350,1261,4264,18026,153,149676,30,6,3,0,1,402,False
789,1717,92,169,1167,0,676,30,6,3,0,1,402,False
790,327,36,85,371,0,861,30,6,3,0,1,402,False
791,3365,114,717,4330,6,5510,30,6,3,0,1,402,False
792,1452,4224,4009,19572,46,55412,30,6,3,0,1,402,False
793,3418,199,403,14496,13,19686,48,0,1,0,3,0,False
794,1730,6667,6880,87913,98,197321,29,0,1,0,1,155,False
795,595,669,2697,121640,84,74087,16,0,1,0,1,66,False
796,143,1024,1323,7218,1,2592,30,6,3,0,1,402,False
797,2619,160,49,437,1,68210,70,0,2,0,1,0,False
798,200,2323,496,21197,7,715,30,6,3,0,1,402,False
799,2246,27,96,1128,0,51,30,6,3,0,1,402,False
800,521,613,673,66074,5,81934,44,0,1,0,1,177,False
801,245,133,100,10640,1,3794,30,6,3,0,1,402,False
802,236,539,890,16869,4,12298,30,6,3,0,1,402,False
803,3417,7746,7692,343,0,1247,30,6,3,0,1,402,False
804,3062,726,402,45108,3,37032,30,6,3,0,1,402,False
805,844,546,64,16606,4,15355,30,6,3,0,1,402,False
806,195,1334,47,12335,5,4536,30,6,3,0,1,402,False
807,210,996,858,5855,2,2676,30,6,3,0,1,402,False
808,2223,599,833,21767,41,12468,30,6,3,0,1,402,False
809,3372,4450,4976,70148,3,26008,30,6,3,0,1,402,False
810,2891,162,702,31631,1,6370,30,6,3,0,1,402,False
811,3494,310,586,7620,13,8177,30,6,3,0,1,402,False
812,707,1530,987,86297,39,84365,30,6,3,0,1,402,False
813,583,77,190,8338,2,1542,30,6,3,0,1,402,False
814,2357,161,332,148,1,38,86,0,1,0,1,43,False
815,1579,658,1541,729,4,1147,30,6,3,0,1,402,False
816,75,374,74,7249,8,2284,30,6,3,0,1,402,False
817,922,1287,1397,30507,6,20288,30,6,3,0,1,402,False
818,3435,17353,16896,100411,27,119443,30,6,3,0,1,402,False
819,736,613,552,5640,2,8224,30,6,3,0,1,402,False
820,415,838,938,18543,1,18429,30,6,3,0,1,402,False
821,3241,34,70,606,0,763,30,6,3,0,1,402,False
822,3241,34,70,606,0,763,30,6,3,0,1,402,False
823,2283,1861,3917,25837,50,40654,30,6,3,0,1,402,False
824,204,100,296,734,0,17,30,6,3,0,1,402,False
825,644,303,389,16356,0,8907,30,6,3,0,1,402,False
826,175,3821,4240,13948,0,5467,30,6,3,0,1,402,False
827,939,2553,1389,4991,12,17064,30,6,3,0,1,402,False
828,1353,1694,1597,37370,2,17535,30,6,3,0,1,402,False
829,319,21091,14,11,134,2103,30,7,3,0,0,402,False
830,3680,36109,29489,81902,1147,158541,44,0,1,0,1,0,False
831,3680,36109,29489,81902,1147,158541,46,0,1,0,2,79,False
832,2527,195,1588,3316,15,4920,24,0,1,0,1,0,False
833,2571,1603,1463,27812,18,68876,61,0,1,0,1,819,False
834,605,8383,8588,131104,46,130923,55,4,1,0,2,3,False
835,2734,3850,4378,6114,278,90390,70,0,1,0,0,0,False
836,2601,106,248,92,2,6256,47,0,1,0,1,145,False
837,3398,1354,2171,119908,208,161721,46,0,1,0,2,79,False
838,3100,7903,7923,27054,25,35817,44,0,2,1,2,343,False
839,590,1592,1455,113894,5,112900,34,0,1,0,0,1,False
840,1515,944,5000,8851,30,72468,31,0,1,6,1,5,False
841,3905,4046,963,4389,208,17101,87,0,1,0,0,2,True
842,1058,2155,1692,2186,33,14936,52,0,3,0,0,0,False
843,3140,1443,1291,53387,5,40256,44,0,2,1,2,343,True
844,3140,1443,1291,53387,5,40256,44,0,2,1,2,343,False
845,2393,9482,9327,68115,642,272270,50,4,1,2,0,0,False
846,763,491,1446,5971,0,8813,67,0,2,0,1,0,False
847,2832,146,1382,7220,1,7537,33,0,1,0,1,0,False
848,1991,41,311,169,2,40157,75,0,1,0,1,0,False
849,2388,98,117,1252,23,10675,34,0,1,0,0,0,False
850,393,16,45,1003,0,1355,29,0,1,0,1,155,False
851,3099,836,1620,36593,11,18239,85,1,1,0,1,43,False
852,897,792,1175,14703,0,9772,31,0,1,0,2,1,False
853,3115,66,714,1923,8,7491,69,0,1,0,0,0,False
854,1713,415,929,12215,30,17271,15,0,1,0,0,0,False
855,3115,66,714,1923,8,7491,72,0,1,0,1,0,False
856,2136,141,491,6747,24,25442,73,0,1,0,0,0,False
857,2136,141,491,6747,24,25442,73,0,1,0,0,0,False
858,411,2557,4691,12419,10,14867,54,0,1,0,1,4,False
859,1937,1691,1074,113875,207,161035,72,0,1,0,1,17,False
860,860,3773,4989,74433,82,81398,72,4,1,0,1,124,False
861,346,0,91,79,0,90,71,0,2,0,0,0,False
862,533,8005,7203,73249,21,69327,29,0,1,0,1,1,False
863,2410,35,28,9,0,1076,43,0,1,0,1,0,False
864,2645,109,589,533,3,1863,46,0,1,0,2,79,False
865,2663,10399,8808,219619,40,179511,52,1,1,0,1,8,False
866,1143,7,40,1,0,210,34,0,1,0,0,0,False
867,3090,375,786,100,40,3825,73,0,1,0,0,0,False
868,4125,2119043,574,644,21059,137086,88,0,1,0,0,117,False
869,304,2383,1480,128242,4,77147,29,0,1,0,1,155,False
870,601,517,370,13357,10,48623,42,0,1,0,1,2,False
871,883,1343,646,101846,653,52713,42,0,1,0,1,2,False
872,1273,39327,35447,75747,128,60949,40,0,1,0,0,2,False
873,1273,39327,35447,75747,128,60949,40,0,1,0,0,2,False
874,1596,282,201,17595,82,45928,34,0,1,1,0,0,False
875,705,160,22,8053,1,40463,81,0,1,0,1,13,False
876,3410,777,1476,694,27,43839,45,0,1,0,1,11,False
877,1467,4190,4981,13921,37,25815,44,0,2,1,2,343,False
878,3912,2538,3823,507,60,23716,37,0,2,0,0,0,False
879,362,144,2531,7995,0,5919,53,4,1,0,1,0,False
880,2878,262,123,51172,2,13760,29,0,1,0,1,155,False
881,605,4631,4897,8209,17,47555,81,0,1,0,1,13,False
882,2195,829,717,8452,91,207646,45,0,2,0,1,1,False
883,637,1100,1262,444,5,53580,55,4,1,0,2,3,False
884,781,28583,25155,5585,131,451074,40,0,1,0,0,0,False
885,1989,10509,10382,44571,28,158547,44,0,1,0,0,0,False
886,1758,10647,8703,23973,191,279971,53,4,1,0,1,3,False
887,1989,10509,10382,44571,28,158547,57,4,1,0,0,1,False
888,1278,37423,168,0,700,26556,43,0,2,0,0,1,False
889,1278,37423,168,0,700,26556,43,0,2,0,0,1,False
890,657,572,623,14905,15,19112,29,0,1,0,1,155,False
891,3312,33,218,29,1,303,62,0,2,1,0,0,False
892,171,63,72,244,0,537,37,0,2,0,2,15,False
893,2729,6831,12,35,514,433426,37,0,1,0,0,0,False
894,52,7,1,0,0,1434,63,0,2,0,1,0,False
895,1989,10509,10382,44571,28,158547,81,0,1,0,1,13,False
896,3431,838,1642,307,32,16135,43,0,1,0,0,0,False
897,2162,1937,261,183778,152,175968,81,0,1,0,1,13,False
898,156,2956,842,69,1,5560,50,4,1,0,0,0,False
899,3365,1682862,1040,490,28843,144064,95,0,1,0,0,35,False
900,1,13,52,158,0,88,68,0,1,1,0,0,False
901,1,13,52,158,0,88,68,0,1,1,0,0,False
902,1697,6,586,3252,0,40162,50,0,2,0,1,24,False
903,695,33,79,789,0,804,19,0,1,0,1,25,False
904,1935,6241,1896,14726,53,31133,33,0,1,1,1,15,False
905,1501,369,915,3989,6,2953,72,0,1,0,1,17,False
906,292,1809,3124,23134,0,16718,63,0,1,0,3,23,False
907,2694,859,20,466,302,168511,21,0,2,0,2,83,False
908,522,73,236,370,1,27478,81,0,1,0,1,13,False
909,3203,818,2054,20427,96,98140,49,0,1,0,0,0,False
910,3405,25510,14391,30167,1379,45848,33,0,1,1,1,15,False
911,1585,477,736,5218,11,2331,33,1,2,0,3,0,False
912,306,110,169,3946,3,2845,52,0,1,0,1,0,False
913,128,224,213,22678,0,17127,81,0,1,0,1,13,False
914,1530,6845,7524,1803,774,40109,37,0,2,1,2,6,False
915,1242,11558,9139,2620,1237,40394,37,0,2,1,2,6,False
916,915,377,579,1871,24,20840,37,0,2,0,2,15,False
917,2364,142,1207,12213,2,6385,56,0,1,0,3,12,False
918,326,249,276,8794,1,6233,81,0,1,0,1,13,False
919,4,20,208,19,0,12,81,0,1,0,1,13,False
920,4,20,208,19,0,12,81,0,1,0,1,13,False
921,2941,22,34,14,2,116,33,0,1,0,1,0,False
922,605,2537,2191,11266,65,282480,81,0,1,0,1,13,False
923,759,819,1087,8901,0,4686,77,0,1,0,1,4,False
924,3365,25190,3735,19804,1030,158666,20,0,1,0,0,1,False
925,3256,7177,7361,127445,2113,336960,72,0,1,0,1,17,False
926,2604,628,1344,7891,71,41492,72,0,1,0,1,17,False
927,3958,1192,896,53286,67,59806,40,0,1,0,1,0,False
928,632,131,129,6234,4,3762,37,0,2,0,2,15,False
929,156,2956,842,69,1,5560,37,0,1,0,0,0,False
930,1174,2126,3368,50549,30,53822,51,0,2,0,1,45,False
931,2458,1707,1996,16230,164,90016,52,0,1,0,0,0,False
932,936,535,26,1,6,21912,86,0,1,0,0,0,False
933,936,535,26,1,6,21912,86,0,1,0,0,0,False
934,1962,1146,1116,94394,22,50305,51,0,2,0,1,45,False
935,3721,8479476,420,1805,63283,77983,86,0,1,0,0,108,False
936,2535,44,146,243,5,11842,21,0,1,0,0,0,False
937,1039,408,234,54603,13,72597,37,0,2,0,2,15,False
938,3374,260,782,678,11,37365,56,0,1,0,3,12,False
939,2169,441,4999,26969,29,23657,37,0,2,0,2,15,False
940,2620,215,358,50,13,39100,37,0,2,0,2,15,False
941,2665,2508,2955,180121,878,325872,56,0,1,0,3,12,False
942,1981,352,296,254,8,1642,86,0,1,0,1,1,False
943,2639,239,17,1122,62,65654,56,0,1,0,3,12,False
944,3307,104,114,896,2,2662,37,0,2,0,2,15,False
945,3310,3248,3204,4353,2,13789,45,0,1,0,1,11,False
946,2164,270,687,27517,9,47581,56,0,1,0,3,12,False
947,105,90,435,2387,2,3057,37,0,2,0,2,15,False
948,2226,290,458,1548,38,11736,56,0,1,0,3,12,False
949,3266,44,127,4325,0,2850,56,0,1,0,3,12,False
950,54,251,203,5812,2,13128,51,0,2,0,1,36,False
951,3370,101,695,588,25,17106,33,0,1,0,1,0,False
952,3401,1266,2226,287,30,17427,14,0,1,0,0,0,False
953,1696,211,231,1161,2,13755,37,0,2,0,2,15,False
954,902,240,676,1304,4,11660,56,0,1,0,3,12,False
955,902,240,676,1304,4,11660,56,0,1,0,3,12,False
956,143,10,15,1822,0,164,30,0,1,0,0,0,False
957,3365,1682863,1040,490,28843,144064,54,0,1,0,2,12,False
958,2432,23,34,856,0,266,73,0,2,0,0,0,False
959,2970,14885,14639,89862,40,76745,45,0,1,0,1,11,False
960,2436,352,214,355,46,21698,72,0,1,0,1,17,False
961,527,2531,4183,16531,5,8991,72,0,1,0,1,17,False
962,2097,3259,2387,40093,14,38707,45,0,1,0,1,11,False
963,366,4859,4531,34609,5,51407,44,0,2,1,2,343,False
964,2662,156,281,18703,7,8626,18,0,1,0,2,97,False
965,3381,644,1300,40002,10,41800,75,0,1,0,1,118,False
966,2858,45,59,3474,4,3964,81,0,2,0,0,0,False
967,2858,45,59,3474,4,3964,81,0,2,0,0,0,False
968,534,63,213,3547,0,1713,61,0,1,0,2,0,False
969,2628,3199,4992,30637,145,114466,72,0,1,0,1,31,False
970,1054,3056,2467,320938,556,395879,83,1,1,0,1,127,False
971,3362,308,407,20702,3,52810,33,0,1,0,0,0,False
972,755,244,396,8306,0,2158,32,0,1,0,1,3,False
973,242,460,1967,5532,0,12263,61,0,1,0,1,819,False
974,120,0,67,0,0,17,38,0,1,5,1,22,False
975,121,0,0,0,0,48,38,0,1,5,1,22,False
976,30,41,596,108,0,1228,72,0,1,0,1,17,False
977,591,5662,6206,56943,8,13583,61,0,1,0,1,819,False
978,2806,1487,3966,1528,90,124717,20,0,1,0,2,1,False
979,1982,174,306,628,16,3294,40,0,1,0,0,0,False
980,1913,432,1978,9173,46,38365,43,0,1,0,1,2,False
981,475,46,60,4690,0,6028,29,0,1,0,1,155,False
982,3068,1750,5000,105467,302,58303,72,0,1,0,1,17,False
983,1730,257,392,49115,6,25700,72,0,1,0,1,17,False
984,3037,610,4055,4855,43,28813,72,0,1,0,1,17,False
985,2472,1916,743,10965,74,33476,72,0,1,0,1,17,False
986,126,1,45,0,0,23,38,0,1,5,1,22,False
987,4075,202308,914,1749,4521,249733,70,0,1,0,0,17,False
988,28,1,18,148,0,2110,56,0,1,0,2,20,False
989,2857,15,26,203,0,117,32,0,1,0,1,1,False
990,106,1,27,0,0,23,38,0,1,5,1,22,False
991,106,1,27,0,0,23,38,0,1,5,1,22,False
992,412,1396,430,115750,3,77532,19,0,1,0,1,25,False
993,3710,281,447,2077,12,37214,61,0,1,0,1,819,False
994,428,83,86,9711,1,6714,61,0,1,0,1,1,False
995,119,1,65,0,0,22,38,0,1,5,1,22,False
996,0,2,0,1,0,32,38,0,1,5,1,22,False
997,64,224,217,7039,0,1683,29,0,1,0,1,155,False
998,2116,3139,3117,80371,57,53038,74,0,1,0,1,27,False
999,3359,676,3440,30131,3,40753,30,0,1,0,0,0,False
1000,3236,1786,154,265453,42,71038,45,0,1,0,1,11,False
1001,652,666,64,61854,1,2368,44,0,2,1,2,343,False
1002,2724,10551,11480,8254,141,124466,15,0,1,0,0,0,False
1003,3265,78,429,409,0,229,61,0,1,0,1,819,False
1004,2219,258,207,17434,29,72827,21,0,2,0,2,83,False
1005,2626,240,146,25229,22,45488,29,0,1,0,1,155,False
1006,1950,43,24,120,1,158,36,0,2,0,3,0,False
1007,1950,43,24,120,1,158,36,0,2,0,3,0,False
1008,110,1,20,0,0,20,38,0,1,5,1,22,False
1009,3120,1265,1761,22514,61,86270,33,0,1,0,1,0,False
1010,1550,39,219,1501,1,1251,57,0,2,0,1,1780,False
1011,3527,1009,1258,394,33,1711,69,0,1,0,1,11,False
1012,3300,1106,577,3406,109,9177,57,0,1,3,1,0,False
1013,984,3811,4704,20009,4,22455,44,0,2,1,2,343,False
1014,1933,612,712,74638,65,84854,21,0,2,0,2,83,False
1015,2188,573,529,9941,27,22102,78,4,1,0,1,0,False
1016,2689,66453,31,0,964,97868,58,0,1,0,0,0,False
1017,2402,408,294,19084,18,14781,86,0,1,0,1,22,False
1018,105,0,29,0,0,18,38,0,1,5,1,22,False
1019,2531,1196,377,1999,70,12053,21,0,2,0,2,83,False
1020,2389,2382,2529,29840,26,18529,14,0,1,0,6,0,False
1021,2419,7527,1006,41380,605,60047,21,0,2,0,2,83,False
1022,1408,47,34,28,4,8116,68,2,2,0,0,0,False
