id,n_spam_word,hashtag_per_word,url_per_word,num_word,num_char,num_digit,num_url,num_hashtag,num_user_mention,num_rt,is_reply,is_spam
1361,0,0.0,0.09090909090909091,11,50,0,1,0,1,1,True,False
1362,0,0.0,0.07142857142857142,14,66,0,1,0,1,1,True,False
1363,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1364,0,1.0,0.2,5,17,0,1,5,2,0,False,False
1365,0,0.0,0.09090909090909091,11,55,0,1,0,0,0,False,False
1366,0,0.0,0.2,5,25,0,1,0,0,0,False,False
1367,0,0.0,0.16666666666666666,6,28,0,1,0,1,0,False,False
1368,0,0.0,0.14285714285714285,7,32,0,1,0,0,0,False,False
1369,0,0.0,0.2,5,21,0,1,0,0,0,False,False
1370,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1371,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1372,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1373,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1374,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1375,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1376,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1377,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1378,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1379,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1380,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1381,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1382,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1383,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1384,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1385,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1386,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1387,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1388,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1389,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1390,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1391,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1392,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1393,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1394,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1395,0,0.07142857142857142,0.07142857142857142,14,46,4,1,1,3,3,True,False
1396,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1397,0,0.0,0.2,5,25,0,1,0,0,0,False,False
1398,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1399,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1400,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1401,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1402,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1403,0,0.0,0.06666666666666667,15,69,0,1,0,2,2,True,False
1404,0,0.0,0.07142857142857142,14,67,0,1,0,1,0,False,False
1405,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1406,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1407,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1408,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1409,0,0.0,0.1111111111111111,9,43,0,1,0,0,0,False,False
1410,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1411,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1412,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1413,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1414,0,0.0,0.4,5,25,0,2,0,0,0,False,False
1415,0,0.047619047619047616,0.0,21,81,3,0,1,1,1,True,False
1416,0,0.05263157894736842,0.05263157894736842,19,76,3,1,1,0,0,False,False
1417,0,0.0,0.5,2,7,0,1,0,0,0,False,False
1418,0,0.0,0.1,10,44,0,1,0,0,0,False,False
1419,0,0.0,0.15384615384615385,13,48,0,2,0,1,1,True,False
1420,0,0.0,0.058823529411764705,17,72,0,1,0,2,2,True,False
1421,0,0.0,0.1111111111111111,9,64,0,1,0,1,0,False,False
1422,0,0.18181818181818182,0.18181818181818182,11,54,0,2,2,0,0,False,False
1423,0,0.18181818181818182,0.18181818181818182,11,54,0,2,2,0,0,False,False
1424,0,0.0,0.1,10,44,0,1,0,0,0,False,False
1425,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1426,0,0.0,0.1,10,44,0,1,0,0,0,False,False
1427,0,0.0,0.1,10,44,0,1,0,0,0,False,False
1428,0,0.0,0.08333333333333333,12,53,0,1,0,0,0,False,False
1429,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1430,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1431,0,0.0,0.1,10,53,0,1,0,3,3,True,False
1432,0,0.09090909090909091,0.09090909090909091,11,68,2,1,1,1,1,True,False
1433,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1434,0,0.09090909090909091,0.09090909090909091,11,68,2,1,1,1,1,True,False
1435,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1436,0,0.16666666666666666,0.16666666666666666,12,55,0,2,2,0,0,False,False
1437,0,0.0,0.15384615384615385,13,55,0,2,0,1,1,True,False
1438,0,0.0,0.15384615384615385,13,55,0,2,0,1,1,True,False
1439,0,0.5,0.08333333333333333,12,43,0,1,6,0,0,False,False
1440,0,0.0,0.125,8,36,0,1,0,1,1,True,True
1441,0,0.07142857142857142,0.07142857142857142,14,66,0,1,1,1,1,True,False
1442,0,0.0,0.125,8,33,0,1,0,1,0,False,False
1443,0,0.0,0.08333333333333333,12,44,1,1,0,0,0,False,False
1444,0,0.0,0.15384615384615385,13,82,0,2,0,0,0,False,False
1445,0,0.3333333333333333,0.16666666666666666,6,30,0,1,2,1,0,False,False
1446,0,0.0,0.125,8,33,0,1,0,0,0,False,False
1447,0,0.0,0.125,8,33,0,1,0,0,0,False,False
1448,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1449,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1450,0,0.6666666666666666,0.16666666666666666,6,30,0,1,4,3,3,True,False
